,_id,severity,@timestamp,host,@version,message,facility,syslog-tag,timestamp,tags
1470,{'$oid': '5a057d54dabef68eca0005ae'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.filesystem_associate previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259807+08:00,"['_grokparsefailure', '_dateparsefailure']"
1471,{'$oid': '5a057d54dabef68eca0005af'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.file previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259776+08:00,"['_grokparsefailure', '_dateparsefailure']"
1472,{'$oid': '5a057d54dabef68eca0005b0'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.disable_ipv6 previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259745+08:00,"['_grokparsefailure', '_dateparsefailure']"
1473,{'$oid': '5a057d54dabef68eca0005b1'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.device previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259715+08:00,"['_grokparsefailure', '_dateparsefailure']"
1474,{'$oid': '5a057d54dabef68eca0005b2'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.dac_override previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259687+08:00,"['_grokparsefailure', '_dateparsefailure']"
1475,{'$oid': '5a057d54dabef68eca0005b3'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.cvs_data previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259659+08:00,"['_grokparsefailure', '_dateparsefailure']"
1476,{'$oid': '5a057d54dabef68eca0005b4'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.connect_ports previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259629+08:00,"['_grokparsefailure', '_dateparsefailure']"
1477,{'$oid': '5a057d54dabef68eca0005b5'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.chrome previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259600+08:00,"['_grokparsefailure', '_dateparsefailure']"
1478,{'$oid': '5a057d54dabef68eca0005b6'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.catchall_labels previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259565+08:00,"['_grokparsefailure', '_dateparsefailure']"
1479,{'$oid': '5a057d54dabef68eca0005b7'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.catchall_boolean previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259534+08:00,"['_grokparsefailure', '_dateparsefailure']"
1480,{'$oid': '5a057d54dabef68eca0005b8'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.catchall previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259505+08:00,"['_grokparsefailure', '_dateparsefailure']"
1481,{'$oid': '5a057d54dabef68eca0005b9'},debug,"""2017-11-10T10:20:04.444Z""",h100,1, load_plugins() plugins.bind_ports previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259476+08:00,"['_grokparsefailure', '_dateparsefailure']"
1482,{'$oid': '5a057d54dabef68eca0005ba'},debug,"""2017-11-10T10:20:04.445Z""",h100,1, load_plugins() plugins.automount_exec_config previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259446+08:00,"['_grokparsefailure', '_dateparsefailure']"
1483,{'$oid': '5a057d54dabef68eca0005bb'},debug,"""2017-11-10T10:20:04.445Z""",h100,1, load_plugins() plugins.associate previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259412+08:00,"['_grokparsefailure', '_dateparsefailure']"
1484,{'$oid': '5a057d54dabef68eca0005bc'},debug,"""2017-11-10T10:20:04.445Z""",h100,1, load_plugins() plugins.allow_ftpd_use_nfs previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259378+08:00,"['_grokparsefailure', '_dateparsefailure']"
1485,{'$oid': '5a057d54dabef68eca0005bd'},debug,"""2017-11-10T10:20:04.445Z""",h100,1, load_plugins() plugins.allow_ftpd_use_cifs previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259349+08:00,"['_grokparsefailure', '_dateparsefailure']"
1486,{'$oid': '5a057d54dabef68eca0005be'},debug,"""2017-11-10T10:20:04.445Z""",h100,1, load_plugins() plugins.allow_execstack previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259314+08:00,"['_grokparsefailure', '_dateparsefailure']"
1487,{'$oid': '5a057d54dabef68eca0005bf'},debug,"""2017-11-10T10:20:04.445Z""",h100,1, load_plugins() plugins.allow_execmod previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259282+08:00,"['_grokparsefailure', '_dateparsefailure']"
1488,{'$oid': '5a057d54dabef68eca0005c0'},debug,"""2017-11-10T10:20:04.445Z""",h100,1, load_plugins() plugins.allow_execheap previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259250+08:00,"['_grokparsefailure', '_dateparsefailure']"
1489,{'$oid': '5a057d54dabef68eca0005c1'},debug,"""2017-11-10T10:20:04.445Z""",h100,1, load_plugins() plugins.allow_anon_write previously imported,user,setroubleshoot:,2017-11-10T18:20:04.259187+08:00,"['_grokparsefailure', '_dateparsefailure']"
1490,{'$oid': '5a057d54dabef68eca0005c2'},debug,"""2017-11-10T10:20:04.445Z""",h100,1," load_plugins() names=['allow_anon_write', 'allow_execheap', 'allow_execmod', 'allow_execstack', 'allow_ftpd_use_cifs', 'allow_ftpd_use_nfs', 'associate', 'automount_exec_config', 'bind_ports', 'catchall', 'catchall_boolean', 'catchall_labels', 'chrome', 'connect_ports', 'cvs_data', 'dac_override', 'device', 'disable_ipv6', 'file', 'filesystem_associate', 'httpd_can_sendmail', 'httpd_write_content', 'kernel_modules', 'leaks', 'mmap_zero', 'mounton', 'mozplugger', 'mozplugger_remove', 'openvpn', 'public_content', 'qemu_blk_image', 'qemu_file_image', 'restorecon', 'restorecon_source', 'rsync_data', 'samba_share', 'sandbox_connect', 'selinuxpolicy', 'setenforce', 'sshd_root', 'swapfile', 'sys_module', 'sys_resource', 'vbetool', 'wine', 'xen_image']",user,setroubleshoot:,2017-11-10T18:20:04.259168+08:00,"['_grokparsefailure', '_dateparsefailure']"
1491,{'$oid': '5a057d54dabef68eca0005c3'},err,"""2017-11-10T10:20:04.445Z""",h100,1, SELinux is preventing /usr/lib/systemd/systemd-logind from mounton access on the directory . For complete SELinux messages. run sealert -l 1f18580c-7657-41ab-af43-1142793cac3c,user,setroubleshoot:,2017-11-10T18:20:04.258317+08:00,"['_grokparsefailure', '_dateparsefailure']"
1492,{'$oid': '5a057d54dabef68eca0005c4'},debug,"""2017-11-10T10:20:04.445Z""",h100,1, sending alert to all clients,user,setroubleshoot:,2017-11-10T18:20:04.258153+08:00,"['_grokparsefailure', '_dateparsefailure']"
1493,{'$oid': '5a057d54dabef68eca0005c5'},debug,"""2017-11-10T10:20:04.446Z""",h100,1, signature found in database,user,setroubleshoot:,2017-11-10T18:20:04.258135+08:00,"['_grokparsefailure', '_dateparsefailure']"
1494,{'$oid': '5a057d54dabef68eca0005c6'},debug,"""2017-11-10T10:20:04.446Z""",h100,1, lookup_signature: found 1 matches with scores 1.00,user,setroubleshoot:,2017-11-10T18:20:04.258004+08:00,"['_grokparsefailure', '_dateparsefailure']"
1495,{'$oid': '5a057d54dabef68eca0005c7'},err,"""2017-11-10T10:20:04.446Z""",h100,1, Plugin Exception restorecon_source ,user,setroubleshoot:,2017-11-10T18:20:04.257720+08:00,"['_grokparsefailure', '_dateparsefailure']"
1496,{'$oid': '5a057d54dabef6648d0005c8'},debug,"""2017-11-10T10:20:04.698Z""",h100,1, analyze_avc() avc=scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 access=['unmount'] tclass=filesystem tpath= ,user,setroubleshoot:,2017-11-10T18:20:04.488841+08:00,"['_grokparsefailure', '_dateparsefailure']"
1497,{'$oid': '5a057d54dabef6648d0005c9'},debug,"""2017-11-10T10:20:04.698Z""",h100,1, load_plugins() plugins.xen_image previously imported,user,setroubleshoot:,2017-11-10T18:20:04.488133+08:00,"['_grokparsefailure', '_dateparsefailure']"
1498,{'$oid': '5a057d54dabef6648d0005ca'},debug,"""2017-11-10T10:20:04.698Z""",h100,1, load_plugins() plugins.wine previously imported,user,setroubleshoot:,2017-11-10T18:20:04.488104+08:00,"['_grokparsefailure', '_dateparsefailure']"
1499,{'$oid': '5a057d54dabef6648d0005cb'},debug,"""2017-11-10T10:20:04.698Z""",h100,1, load_plugins() plugins.vbetool previously imported,user,setroubleshoot:,2017-11-10T18:20:04.488075+08:00,"['_grokparsefailure', '_dateparsefailure']"
1500,{'$oid': '5a057d54dabef6648d0005cc'},debug,"""2017-11-10T10:20:04.698Z""",h100,1, load_plugins() plugins.sys_resource previously imported,user,setroubleshoot:,2017-11-10T18:20:04.488047+08:00,"['_grokparsefailure', '_dateparsefailure']"
1501,{'$oid': '5a057d54dabef6648d0005cd'},debug,"""2017-11-10T10:20:04.698Z""",h100,1, load_plugins() plugins.sys_module previously imported,user,setroubleshoot:,2017-11-10T18:20:04.488018+08:00,"['_grokparsefailure', '_dateparsefailure']"
1502,{'$oid': '5a057d54dabef6648d0005ce'},debug,"""2017-11-10T10:20:04.698Z""",h100,1, load_plugins() plugins.swapfile previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487990+08:00,"['_grokparsefailure', '_dateparsefailure']"
1503,{'$oid': '5a057d54dabef6648d0005cf'},debug,"""2017-11-10T10:20:04.698Z""",h100,1, load_plugins() plugins.sshd_root previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487961+08:00,"['_grokparsefailure', '_dateparsefailure']"
1504,{'$oid': '5a057d54dabef6648d0005d0'},debug,"""2017-11-10T10:20:04.699Z""",h100,1, load_plugins() plugins.setenforce previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487932+08:00,"['_grokparsefailure', '_dateparsefailure']"
1505,{'$oid': '5a057d54dabef6648d0005d1'},debug,"""2017-11-10T10:20:04.699Z""",h100,1, load_plugins() plugins.selinuxpolicy previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487904+08:00,"['_grokparsefailure', '_dateparsefailure']"
1506,{'$oid': '5a057d54dabef6648d0005d2'},debug,"""2017-11-10T10:20:04.699Z""",h100,1, load_plugins() plugins.sandbox_connect previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487876+08:00,"['_grokparsefailure', '_dateparsefailure']"
1507,{'$oid': '5a057d54dabef6648d0005d3'},debug,"""2017-11-10T10:20:04.699Z""",h100,1, load_plugins() plugins.samba_share previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487847+08:00,"['_grokparsefailure', '_dateparsefailure']"
1508,{'$oid': '5a057d54dabef6648d0005d4'},debug,"""2017-11-10T10:20:04.699Z""",h100,1, load_plugins() plugins.rsync_data previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487819+08:00,"['_grokparsefailure', '_dateparsefailure']"
1509,{'$oid': '5a057d54dabef6648d0005d5'},debug,"""2017-11-10T10:20:04.699Z""",h100,1, load_plugins() plugins.restorecon_source previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487789+08:00,"['_grokparsefailure', '_dateparsefailure']"
1510,{'$oid': '5a057d54dabef6648d0005d6'},debug,"""2017-11-10T10:20:04.699Z""",h100,1, load_plugins() plugins.restorecon previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487755+08:00,"['_grokparsefailure', '_dateparsefailure']"
1511,{'$oid': '5a057d54dabef6648d0005d7'},debug,"""2017-11-10T10:20:04.699Z""",h100,1, load_plugins() plugins.qemu_file_image previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487723+08:00,"['_grokparsefailure', '_dateparsefailure']"
1512,{'$oid': '5a057d54dabef6648d0005d8'},debug,"""2017-11-10T10:20:04.700Z""",h100,1, load_plugins() plugins.qemu_blk_image previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487694+08:00,"['_grokparsefailure', '_dateparsefailure']"
1513,{'$oid': '5a057d54dabef6648d0005d9'},debug,"""2017-11-10T10:20:04.700Z""",h100,1, load_plugins() plugins.public_content previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487664+08:00,"['_grokparsefailure', '_dateparsefailure']"
1514,{'$oid': '5a057d54dabef6648d0005da'},debug,"""2017-11-10T10:20:04.700Z""",h100,1, load_plugins() plugins.openvpn previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487636+08:00,"['_grokparsefailure', '_dateparsefailure']"
1515,{'$oid': '5a057d54dabef6648d0005db'},debug,"""2017-11-10T10:20:04.700Z""",h100,1, load_plugins() plugins.mozplugger_remove previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487607+08:00,"['_grokparsefailure', '_dateparsefailure']"
1516,{'$oid': '5a057d54dabef6648d0005dc'},debug,"""2017-11-10T10:20:04.700Z""",h100,1, load_plugins() plugins.mozplugger previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487578+08:00,"['_grokparsefailure', '_dateparsefailure']"
1517,{'$oid': '5a057d54dabef6648d0005dd'},debug,"""2017-11-10T10:20:04.700Z""",h100,1, load_plugins() plugins.mounton previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487547+08:00,"['_grokparsefailure', '_dateparsefailure']"
1518,{'$oid': '5a057d54dabef6648d0005de'},debug,"""2017-11-10T10:20:04.700Z""",h100,1, load_plugins() plugins.mmap_zero previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487518+08:00,"['_grokparsefailure', '_dateparsefailure']"
1519,{'$oid': '5a057d54dabef6648d0005df'},debug,"""2017-11-10T10:20:04.700Z""",h100,1, load_plugins() plugins.leaks previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487489+08:00,"['_grokparsefailure', '_dateparsefailure']"
1520,{'$oid': '5a057d54dabef6648d0005e0'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.kernel_modules previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487460+08:00,"['_grokparsefailure', '_dateparsefailure']"
1521,{'$oid': '5a057d54dabef6648d0005e1'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.httpd_write_content previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487431+08:00,"['_grokparsefailure', '_dateparsefailure']"
1522,{'$oid': '5a057d54dabef6648d0005e2'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.httpd_can_sendmail previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487393+08:00,"['_grokparsefailure', '_dateparsefailure']"
1523,{'$oid': '5a057d54dabef6648d0005e3'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.filesystem_associate previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487363+08:00,"['_grokparsefailure', '_dateparsefailure']"
1524,{'$oid': '5a057d54dabef6648d0005e4'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.file previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487332+08:00,"['_grokparsefailure', '_dateparsefailure']"
1525,{'$oid': '5a057d54dabef6648d0005e5'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.disable_ipv6 previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487303+08:00,"['_grokparsefailure', '_dateparsefailure']"
1526,{'$oid': '5a057d54dabef6648d0005e6'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.device previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487273+08:00,"['_grokparsefailure', '_dateparsefailure']"
1527,{'$oid': '5a057d54dabef6648d0005e7'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.dac_override previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487245+08:00,"['_grokparsefailure', '_dateparsefailure']"
1528,{'$oid': '5a057d54dabef6648d0005e8'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.cvs_data previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487217+08:00,"['_grokparsefailure', '_dateparsefailure']"
1529,{'$oid': '5a057d54dabef6648d0005e9'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.connect_ports previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487186+08:00,"['_grokparsefailure', '_dateparsefailure']"
1530,{'$oid': '5a057d54dabef6648d0005ea'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.chrome previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487157+08:00,"['_grokparsefailure', '_dateparsefailure']"
1531,{'$oid': '5a057d54dabef6648d0005eb'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.catchall_labels previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487127+08:00,"['_grokparsefailure', '_dateparsefailure']"
1532,{'$oid': '5a057d54dabef6648d0005ec'},debug,"""2017-11-10T10:20:04.701Z""",h100,1, load_plugins() plugins.catchall_boolean previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487095+08:00,"['_grokparsefailure', '_dateparsefailure']"
1533,{'$oid': '5a057d54dabef6648d0005ed'},debug,"""2017-11-10T10:20:04.702Z""",h100,1, load_plugins() plugins.catchall previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487067+08:00,"['_grokparsefailure', '_dateparsefailure']"
1534,{'$oid': '5a057d54dabef6648d0005ee'},debug,"""2017-11-10T10:20:04.702Z""",h100,1, load_plugins() plugins.bind_ports previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487038+08:00,"['_grokparsefailure', '_dateparsefailure']"
1535,{'$oid': '5a057d54dabef6648d0005ef'},debug,"""2017-11-10T10:20:04.702Z""",h100,1, load_plugins() plugins.automount_exec_config previously imported,user,setroubleshoot:,2017-11-10T18:20:04.487009+08:00,"['_grokparsefailure', '_dateparsefailure']"
1536,{'$oid': '5a057d54dabef6648d0005f0'},debug,"""2017-11-10T10:20:04.702Z""",h100,1, load_plugins() plugins.associate previously imported,user,setroubleshoot:,2017-11-10T18:20:04.486964+08:00,"['_grokparsefailure', '_dateparsefailure']"
1537,{'$oid': '5a057d54dabef6648d0005f1'},debug,"""2017-11-10T10:20:04.702Z""",h100,1, load_plugins() plugins.allow_ftpd_use_nfs previously imported,user,setroubleshoot:,2017-11-10T18:20:04.486935+08:00,"['_grokparsefailure', '_dateparsefailure']"
1538,{'$oid': '5a057d54dabef6648d0005f2'},debug,"""2017-11-10T10:20:04.702Z""",h100,1, load_plugins() plugins.allow_ftpd_use_cifs previously imported,user,setroubleshoot:,2017-11-10T18:20:04.486906+08:00,"['_grokparsefailure', '_dateparsefailure']"
1539,{'$oid': '5a057d54dabef6648d0005f3'},debug,"""2017-11-10T10:20:04.702Z""",h100,1, load_plugins() plugins.allow_execstack previously imported,user,setroubleshoot:,2017-11-10T18:20:04.486877+08:00,"['_grokparsefailure', '_dateparsefailure']"
1540,{'$oid': '5a057d54dabef6648d0005f4'},debug,"""2017-11-10T10:20:04.702Z""",h100,1, load_plugins() plugins.allow_execmod previously imported,user,setroubleshoot:,2017-11-10T18:20:04.486846+08:00,"['_grokparsefailure', '_dateparsefailure']"
1541,{'$oid': '5a057d54dabef6648d0005f5'},debug,"""2017-11-10T10:20:04.702Z""",h100,1, load_plugins() plugins.allow_execheap previously imported,user,setroubleshoot:,2017-11-10T18:20:04.486814+08:00,"['_grokparsefailure', '_dateparsefailure']"
1542,{'$oid': '5a057d54dabef6648d0005f6'},debug,"""2017-11-10T10:20:04.702Z""",h100,1, load_plugins() plugins.allow_anon_write previously imported,user,setroubleshoot:,2017-11-10T18:20:04.486772+08:00,"['_grokparsefailure', '_dateparsefailure']"
1543,{'$oid': '5a057d54dabef6648d0005f7'},debug,"""2017-11-10T10:20:04.702Z""",h100,1," load_plugins() names=['allow_anon_write', 'allow_execheap', 'allow_execmod', 'allow_execstack', 'allow_ftpd_use_cifs', 'allow_ftpd_use_nfs', 'associate', 'automount_exec_config', 'bind_ports', 'catchall', 'catchall_boolean', 'catchall_labels', 'chrome', 'connect_ports', 'cvs_data', 'dac_override', 'device', 'disable_ipv6', 'file', 'filesystem_associate', 'httpd_can_sendmail', 'httpd_write_content', 'kernel_modules', 'leaks', 'mmap_zero', 'mounton', 'mozplugger', 'mozplugger_remove', 'openvpn', 'public_content', 'qemu_blk_image', 'qemu_file_image', 'restorecon', 'restorecon_source', 'rsync_data', 'samba_share', 'sandbox_connect', 'selinuxpolicy', 'setenforce', 'sshd_root', 'swapfile', 'sys_module', 'sys_resource', 'vbetool', 'wine', 'xen_image']",user,setroubleshoot:,2017-11-10T18:20:04.486752+08:00,"['_grokparsefailure', '_dateparsefailure']"
1544,{'$oid': '5a057d54dabef6648d0005f8'},err,"""2017-11-10T10:20:04.702Z""",h100,1, SELinux is preventing /usr/lib/systemd/systemd-logind from read access on the directory . For complete SELinux messages. run sealert -l 731325dd-e130-4500-b339-b51b37e39158,user,setroubleshoot:,2017-11-10T18:20:04.485908+08:00,"['_grokparsefailure', '_dateparsefailure']"
1545,{'$oid': '5a057d54dabef6648d0005f9'},debug,"""2017-11-10T10:20:04.702Z""",h100,1, sending alert to all clients,user,setroubleshoot:,2017-11-10T18:20:04.485744+08:00,"['_grokparsefailure', '_dateparsefailure']"
1546,{'$oid': '5a057d54dabef6648d0005fa'},debug,"""2017-11-10T10:20:04.703Z""",h100,1, signature found in database,user,setroubleshoot:,2017-11-10T18:20:04.485723+08:00,"['_grokparsefailure', '_dateparsefailure']"
1547,{'$oid': '5a057d54dabef6648d0005fb'},debug,"""2017-11-10T10:20:04.703Z""",h100,1, lookup_signature: found 1 matches with scores 1.00,user,setroubleshoot:,2017-11-10T18:20:04.485613+08:00,"['_grokparsefailure', '_dateparsefailure']"
1548,{'$oid': '5a057d55dabef66d4d0005fc'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.xen_image previously imported,user,setroubleshoot:,2017-11-10T18:20:04.716147+08:00,"['_grokparsefailure', '_dateparsefailure']"
1549,{'$oid': '5a057d55dabef66d4d0005fd'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.wine previously imported,user,setroubleshoot:,2017-11-10T18:20:04.716116+08:00,"['_grokparsefailure', '_dateparsefailure']"
1550,{'$oid': '5a057d55dabef66d4d0005fe'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.vbetool previously imported,user,setroubleshoot:,2017-11-10T18:20:04.716083+08:00,"['_grokparsefailure', '_dateparsefailure']"
1551,{'$oid': '5a057d55dabef66d4d0005ff'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.sys_resource previously imported,user,setroubleshoot:,2017-11-10T18:20:04.716051+08:00,"['_grokparsefailure', '_dateparsefailure']"
1552,{'$oid': '5a057d55dabef66d4d000600'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.sys_module previously imported,user,setroubleshoot:,2017-11-10T18:20:04.716022+08:00,"['_grokparsefailure', '_dateparsefailure']"
1553,{'$oid': '5a057d55dabef66d4d000601'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.swapfile previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715990+08:00,"['_grokparsefailure', '_dateparsefailure']"
1554,{'$oid': '5a057d55dabef66d4d000602'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.sshd_root previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715961+08:00,"['_grokparsefailure', '_dateparsefailure']"
1555,{'$oid': '5a057d55dabef66d4d000603'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.setenforce previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715933+08:00,"['_grokparsefailure', '_dateparsefailure']"
1556,{'$oid': '5a057d55dabef66d4d000604'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.selinuxpolicy previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715905+08:00,"['_grokparsefailure', '_dateparsefailure']"
1557,{'$oid': '5a057d55dabef66d4d000605'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.sandbox_connect previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715874+08:00,"['_grokparsefailure', '_dateparsefailure']"
1558,{'$oid': '5a057d55dabef66d4d000606'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.samba_share previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715843+08:00,"['_grokparsefailure', '_dateparsefailure']"
1559,{'$oid': '5a057d55dabef66d4d000607'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.rsync_data previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715816+08:00,"['_grokparsefailure', '_dateparsefailure']"
1560,{'$oid': '5a057d55dabef66d4d000608'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.restorecon_source previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715785+08:00,"['_grokparsefailure', '_dateparsefailure']"
1561,{'$oid': '5a057d55dabef66d4d000609'},debug,"""2017-11-10T10:20:04.955Z""",h100,1, load_plugins() plugins.restorecon previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715752+08:00,"['_grokparsefailure', '_dateparsefailure']"
1562,{'$oid': '5a057d55dabef66d4d00060a'},debug,"""2017-11-10T10:20:04.956Z""",h100,1, load_plugins() plugins.qemu_file_image previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715722+08:00,"['_grokparsefailure', '_dateparsefailure']"
1563,{'$oid': '5a057d55dabef66d4d00060b'},debug,"""2017-11-10T10:20:04.956Z""",h100,1, load_plugins() plugins.qemu_blk_image previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715694+08:00,"['_grokparsefailure', '_dateparsefailure']"
1564,{'$oid': '5a057d55dabef66d4d00060c'},debug,"""2017-11-10T10:20:04.956Z""",h100,1, load_plugins() plugins.public_content previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715666+08:00,"['_grokparsefailure', '_dateparsefailure']"
1565,{'$oid': '5a057d55dabef66d4d00060d'},debug,"""2017-11-10T10:20:04.956Z""",h100,1, load_plugins() plugins.openvpn previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715635+08:00,"['_grokparsefailure', '_dateparsefailure']"
1566,{'$oid': '5a057d55dabef66d4d00060e'},debug,"""2017-11-10T10:20:04.956Z""",h100,1, load_plugins() plugins.mozplugger_remove previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715606+08:00,"['_grokparsefailure', '_dateparsefailure']"
1567,{'$oid': '5a057d55dabef66d4d00060f'},debug,"""2017-11-10T10:20:04.956Z""",h100,1, load_plugins() plugins.mozplugger previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715577+08:00,"['_grokparsefailure', '_dateparsefailure']"
1568,{'$oid': '5a057d55dabef66d4d000610'},debug,"""2017-11-10T10:20:04.956Z""",h100,1, load_plugins() plugins.mounton previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715548+08:00,"['_grokparsefailure', '_dateparsefailure']"
1569,{'$oid': '5a057d55dabef66d4d000611'},debug,"""2017-11-10T10:20:04.956Z""",h100,1, load_plugins() plugins.mmap_zero previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715518+08:00,"['_grokparsefailure', '_dateparsefailure']"
1570,{'$oid': '5a057d55dabef66d4d000612'},debug,"""2017-11-10T10:20:04.956Z""",h100,1, load_plugins() plugins.leaks previously imported,user,setroubleshoot:,2017-11-10T18:20:04.715490+08:00,"['_grokparsefailure', '_dateparsefailure']"
